ano_mes,sigla_uf,sigla_uf_nome,produto,unidade_medida,preco_compra_medio,preco_venda_medio,quantidade_registros
2004-05,AC,Acre,Diesel,R$/litro,1.4119741379310342,1.6813580246913575,162
2004-05,AC,Acre,Etanol,R$/litro,1.0193544117647062,1.6592307692307693,104
2004-05,AC,Acre,Gasolina,R$/litro,1.8404059829059831,2.3549393939393926,165
2004-05,AC,Acre,Glp,R$/13kg,32.712173913043479,36.328571428571422,70
2004-05,AL,Alagoas,Diesel,R$/litro,1.2140860700389102,1.3634570637119126,361
2004-05,AL,Alagoas,Etanol,R$/litro,0.9124654545454548,1.1470251396648041,358
2004-05,AL,Alagoas,Gasolina,R$/litro,1.7346817777777777,2.1079648648648663,370
2004-05,AL,Alagoas,Glp,R$/13kg,25.188114285714288,31.844262295081975,61
2004-05,AL,Alagoas,Gnv,R$/m3,0.78814,1.0806666666666669,9
2004-05,AM,Amazonas,Diesel,R$/litro,1.2980249230769234,1.4758692493946732,413
2004-05,AM,Amazonas,Etanol,R$/litro,1.0655522981366468,1.3569067357512958,193
2004-05,AM,Amazonas,Gasolina,R$/litro,1.6941645730027539,2.0089019607843133,459
2004-05,AM,Amazonas,Glp,R$/13kg,27.200460829493085,28.843670886075945,316
2004-05,AP,Amapá,Diesel,R$/litro,1.2965997272727274,1.5163986928104576,153
2004-05,AP,Amapá,Etanol,R$/litro,1.4021783783783786,1.7855555555555553,45
2004-05,AP,Amapá,Gasolina,R$/litro,1.8848372727272726,2.1637777777777782,153
2004-05,AP,Amapá,Glp,R$/13kg,27.572214285714285,34.94146341463415,41
2004-05,BA,Bahia,Diesel,R$/litro,1.179064881050043,1.3279437984496147,1548
2004-05,BA,Bahia,Etanol,R$/litro,0.96235546739130418,1.3481604855023614,1483
2004-05,BA,Bahia,Gasolina,R$/litro,1.7224770583941607,2.016599187935034,1724
2004-05,BA,Bahia,Glp,R$/13kg,25.399294871794858,32.03453724604973,886
2004-05,BA,Bahia,Gnv,R$/m3,0.72005423728813567,1.079,61
2004-05,CE,Ceará,Diesel,R$/litro,1.360598108108108,1.5216890308839186,939
2004-05,CE,Ceará,Etanol,R$/litro,1.0695534403669724,1.3229739524348818,883
2004-05,CE,Ceará,Gasolina,R$/litro,1.7995719589257513,2.1332304687500017,1024
2004-05,CE,Ceará,Glp,R$/13kg,26.302473076923079,31.669502617801029,382
2004-05,CE,Ceará,Gnv,R$/m3,0.88112,1.1833015873015871,63
2004-05,DF,Distrito Federal,Diesel,R$/litro,1.2520015384615384,1.4520978723404254,470
2004-05,DF,Distrito Federal,Etanol,R$/litro,0.83966786703601026,1.3028967495219888,523
2004-05,DF,Distrito Federal,Gasolina,R$/litro,1.7229021333333332,2.034324427480918,524
2004-05,DF,Distrito Federal,Glp,R$/13kg,29.33,32.852873563218395,87
2004-05,ES,Espírito Santo,Diesel,R$/litro,1.2663047440699129,1.405617731172546,1049
2004-05,ES,Espírito Santo,Etanol,R$/litro,0.84564483213429176,1.088493019197208,1146
2004-05,ES,Espírito Santo,Gasolina,R$/litro,1.7369391065662008,1.9948797629127839,1181
2004-05,ES,Espírito Santo,Glp,R$/13kg,25.164677777777779,29.65194339622639,530
2004-05,ES,Espírito Santo,Gnv,R$/m3,0.80761851851851851,1.1385365853658536,41
2004-05,GO,Goiás,Diesel,R$/litro,1.2758142592592583,1.4183946969696959,1320
2004-05,GO,Goiás,Etanol,R$/litro,0.75116652329749123,1.0965353824160124,1399
2004-05,GO,Goiás,Gasolina,R$/litro,1.7279694461228614,2.0051379551820707,1428
2004-05,GO,Goiás,Glp,R$/13kg,24.978703535353528,29.716001821493645,1098
2004-05,MA,Maranhão,Diesel,R$/litro,1.2285645706371189,1.3638422818791947,596
2004-05,MA,Maranhão,Etanol,R$/litro,1.1046546315789472,1.5689393063583819,346
2004-05,MA,Maranhão,Gasolina,R$/litro,1.7089919843342032,1.9911459016393438,610
2004-05,MA,Maranhão,Glp,R$/13kg,25.333333333333329,32.6068669527897,233
2004-05,MG,Minas Gerais,Diesel,R$/litro,1.2004258645899517,1.3535052070104123,3937
2004-05,MG,Minas Gerais,Etanol,R$/litro,0.82761563136770655,1.1923716341689914,4308
2004-05,MG,Minas Gerais,Gasolina,R$/litro,1.6982359271343095,1.9694672039400067,4467
2004-05,MG,Minas Gerais,Glp,R$/13kg,24.659489585439854,29.738087515299917,3268
2004-05,MG,Minas Gerais,Gnv,R$/m3,0.79682172413793106,1.1358515625000005,128
2004-05,MS,Mato Grosso do Sul,Diesel,R$/litro,1.355959695121951,1.5136309523809524,588
2004-05,MS,Mato Grosso do Sul,Etanol,R$/litro,0.81591551792828665,1.2442036124794742,609
2004-05,MS,Mato Grosso do Sul,Gasolina,R$/litro,1.7882329433962254,2.0912696629213459,623
2004-05,MS,Mato Grosso do Sul,Glp,R$/13kg,26.45337142857143,32.478242677824291,239
2004-05,MS,Mato Grosso do Sul,Gnv,R$/m3,0.84172222222222226,1.099,9
2004-05,MT,Mato Grosso,Diesel,R$/litro,1.4013979710144935,1.5810095389507162,629
2004-05,MT,Mato Grosso,Etanol,R$/litro,0.96985084507042219,1.342736263736263,637
2004-05,MT,Mato Grosso,Gasolina,R$/litro,1.8786454674796738,2.3382704791344642,647
2004-05,MT,Mato Grosso,Glp,R$/13kg,31.585720547945208,37.816216216216226,259
2004-05,PA,Pará,Diesel,R$/litro,1.2698908027522937,1.4476580459770112,696
2004-05,PA,Pará,Etanol,R$/litro,1.4107920670391056,1.8000543478260873,368
2004-05,PA,Pará,Gasolina,R$/litro,1.9308630952380956,2.2436657571623457,733
2004-05,PA,Pará,Glp,R$/13kg,25.001710606060612,31.049131513647644,403
2004-05,PB,Paraíba,Diesel,R$/litro,1.1963580126182973,1.3249612903225791,465
2004-05,PB,Paraíba,Etanol,R$/litro,0.928211063829787,1.29044591611479,453
2004-05,PB,Paraíba,Gasolina,R$/litro,1.6779159116022107,2.0119343629343627,518
2004-05,PB,Paraíba,Glp,R$/13kg,28.327999999999996,34.768817204301094,186
2004-05,PB,Paraíba,Gnv,R$/m3,0.85078882352941165,1.149,24
2004-05,PE,Pernambuco,Diesel,R$/litro,1.2258016710182773,1.3488867243867251,1386
2004-05,PE,Pernambuco,Etanol,R$/litro,0.9227204747320058,1.1889262068965532,1450
2004-05,PE,Pernambuco,Gasolina,R$/litro,1.7304729006771991,1.992833434650459,1645
2004-05,PE,Pernambuco,Glp,R$/13kg,25.395223880597015,32.007894736842104,532
2004-05,PE,Pernambuco,Gnv,R$/m3,0.83782799999999991,1.1481262135922337,103
2004-05,PI,Piauí,Diesel,R$/litro,1.2305794347826087,1.3763230769230779,325
2004-05,PI,Piauí,Etanol,R$/litro,1.1073171604938263,1.5226552901023884,293
2004-05,PI,Piauí,Gasolina,R$/litro,1.7454283050847459,2.0612809667673742,331
2004-05,PI,Piauí,Glp,R$/13kg,27.819999999999993,34.661971830985927,71
2004-05,PR,Paraná,Diesel,R$/litro,1.2324547953615281,1.380508597285067,2210
2004-05,PR,Paraná,Etanol,R$/litro,0.67687109181141469,0.933137008512364,2467
2004-05,PR,Paraná,Gasolina,R$/litro,1.7312872126436789,1.9490197183098588,2485
2004-05,PR,Paraná,Glp,R$/13kg,25.030261471861458,31.139975786924982,1239
2004-05,PR,Paraná,Gnv,R$/m3,0.90930526315789473,1.1941555555555554,45
2004-05,RJ,Rio de Janeiro,Diesel,R$/litro,1.1915864573762123,1.3618155006858703,2916
2004-05,RJ,Rio de Janeiro,Etanol,R$/litro,0.79171514104778407,1.0784415505754106,3302
2004-05,RJ,Rio de Janeiro,Gasolina,R$/litro,1.7783014407814444,2.0005926127104834,3682
2004-05,RJ,Rio de Janeiro,Glp,R$/13kg,24.084456310679602,28.698402848423171,983
2004-05,RJ,Rio de Janeiro,Gnv,R$/m3,0.66023681114551125,1.0768569254185683,657
2004-05,RN,Rio Grande do Norte,Diesel,R$/litro,1.205259050445104,1.3265435779816521,436
2004-05,RN,Rio Grande do Norte,Etanol,R$/litro,0.94122517730496436,1.2396550868486353,403
2004-05,RN,Rio Grande do Norte,Gasolina,R$/litro,1.7157940057636887,1.9743424036281183,441
2004-05,RN,Rio Grande do Norte,Glp,R$/13kg,25.855791044776122,30.7718120805369,149
2004-05,RN,Rio Grande do Norte,Gnv,R$/m3,0.74613181818181817,1.1187500000000001,48
2004-05,RO,Rondônia,Diesel,R$/litro,1.3203434586466167,1.5231657894736859,380
2004-05,RO,Rondônia,Etanol,R$/litro,0.99824715025906752,1.5040755813953475,344
2004-05,RO,Rondônia,Gasolina,R$/litro,1.8080905090909085,2.2963700787401562,381
2004-05,RO,Rondônia,Glp,R$/13kg,28.903853448275864,33.296545454545488,165
2004-05,RR,Roraima,Diesel,R$/litro,1.3657930769230766,1.556770186335404,161
2004-05,RR,Roraima,Etanol,R$/litro,1.1044695652173913,1.3071739130434783,46
2004-05,RR,Roraima,Gasolina,R$/litro,1.614654285714286,1.96433734939759,166
2004-05,RR,Roraima,Glp,R$/13kg,31.24,33.006211180124247,161
2004-05,RS,Rio Grande do Sul,Diesel,R$/litro,1.2191774553571417,1.4149956140350859,2280
2004-05,RS,Rio Grande do Sul,Etanol,R$/litro,0.89417046388336652,1.2050683724832227,2384
2004-05,RS,Rio Grande do Sul,Gasolina,R$/litro,1.7942158547430853,2.1146424521615872,2822
2004-05,RS,Rio Grande do Sul,Glp,R$/13kg,24.622424999999996,30.568417684700407,1719
2004-05,RS,Rio Grande do Sul,Gnv,R$/m3,0.91443333333333321,1.1864615384615389,39
2004-05,SC,Santa Catarina,Diesel,R$/litro,1.2321825583657595,1.3994794352363404,1629
2004-05,SC,Santa Catarina,Etanol,R$/litro,0.83251706796116487,1.2289456706281854,1767
2004-05,SC,Santa Catarina,Gasolina,R$/litro,1.7219425379090207,2.0691003904071366,1793
2004-05,SC,Santa Catarina,Glp,R$/13kg,24.271499999999996,30.661578947368412,741
2004-05,SC,Santa Catarina,Gnv,R$/m3,0.93334285714285714,1.199,20
2004-05,SE,Sergipe,Diesel,R$/litro,1.2219578723404259,1.3226578947368417,190
2004-05,SE,Sergipe,Etanol,R$/litro,0.98041390070921985,1.2576734693877543,196
2004-05,SE,Sergipe,Gasolina,R$/litro,1.7193952659574472,1.9370083682008361,239
2004-05,SE,Sergipe,Glp,R$/13kg,25.590322580645161,32.492346938775484,196
2004-05,SE,Sergipe,Gnv,R$/m3,0.8194999999999999,1.1645499999999998,20
2004-05,SP,São Paulo,Diesel,R$/litro,1.210188047523256,1.3674287492221495,11249
2004-05,SP,São Paulo,Etanol,R$/litro,0.600135819781116,0.793152370282193,14281
2004-05,SP,São Paulo,Gasolina,R$/litro,1.6578241055550258,1.8757837669956565,14489
2004-05,SP,São Paulo,Glp,R$/13kg,23.981735017685722,28.908547131147554,4880
2004-05,SP,São Paulo,Gnv,R$/m3,0.611093018181818,0.96920670391061481,537
2004-05,TO,Tocantins,Diesel,R$/litro,1.2606048000000005,1.4427983870967742,248
2004-05,TO,Tocantins,Etanol,R$/litro,0.66551010471204142,1.2044170403587446,223
2004-05,TO,Tocantins,Gasolina,R$/litro,1.7203905936073065,2.0480204081632651,245
2004-05,TO,Tocantins,Glp,R$/13kg,26.810101935483875,33.118490566037742,265
2004-06,AC,Acre,Diesel,R$/litro,1.4264761111111111,1.7306299559471372,227
2004-06,AC,Acre,Etanol,R$/litro,1.1110756756756761,1.6781509433962272,159
2004-06,AC,Acre,Gasolina,R$/litro,1.8668887640449432,2.3936637931034479,232
2004-06,AC,Acre,Glp,R$/13kg,33.01297872340426,36.2066037735849,106
2004-06,AL,Alagoas,Diesel,R$/litro,1.2370370844686651,1.4107300215982732,463
2004-06,AL,Alagoas,Etanol,R$/litro,0.98612056716417873,1.2191525423728824,472
2004-06,AL,Alagoas,Gasolina,R$/litro,1.7725899212598419,2.1745363825363797,481
2004-06,AL,Alagoas,Glp,R$/13kg,24.702985714285717,31.350943396226409,106
2004-06,AL,Alagoas,Gnv,R$/m3,0.78880533333333325,1.084,15
2004-06,AM,Amazonas,Diesel,R$/litro,1.3231335606060615,1.5218830645161285,496
2004-06,AM,Amazonas,Etanol,R$/litro,1.074100495049505,1.377360995850623,241
2004-06,AM,Amazonas,Gasolina,R$/litro,1.7382777803203668,2.0810421245421247,546
2004-06,AM,Amazonas,Glp,R$/13kg,27.179391891891882,28.831076923076935,520
2004-06,AP,Amapá,Diesel,R$/litro,1.32486374301676,1.551257383966246,237
2004-06,AP,Amapá,Etanol,R$/litro,1.46179649122807,1.8787671232876717,73
2004-06,AP,Amapá,Gasolina,R$/litro,1.9298250270270265,2.2361737288135588,236
2004-06,AP,Amapá,Glp,R$/13kg,27.928399999999996,34.375,64
2004-06,BA,Bahia,Diesel,R$/litro,1.2181827508532415,1.3866914103923618,1886
2004-06,BA,Bahia,Etanol,R$/litro,0.99777371627502143,1.4215217391304327,1840
2004-06,BA,Bahia,Gasolina,R$/litro,1.7874955347749877,2.1199557522123933,2147
2004-06,BA,Bahia,Glp,R$/13kg,25.21171290322582,31.566792130025664,1169
2004-06,BA,Bahia,Gnv,R$/m3,0.72855357142857136,1.0925555555555559,90
2004-06,CE,Ceará,Diesel,R$/litro,1.3857108175473587,1.5693779637377971,1434
2004-06,CE,Ceará,Etanol,R$/litro,1.0960630668414162,1.3533832061068685,1310
2004-06,CE,Ceará,Gasolina,R$/litro,1.84797493356953,2.1810814102564118,1560
2004-06,CE,Ceará,Glp,R$/13kg,26.463636363636368,31.465562913907288,604
2004-06,CE,Ceará,Gnv,R$/m3,0.87408288288288327,1.1831803278688529,122
2004-06,DF,Distrito Federal,Diesel,R$/litro,1.2860925333333328,1.4930694444444461,504
2004-06,DF,Distrito Federal,Etanol,R$/litro,0.94325876168224332,1.398425307557116,569
2004-06,DF,Distrito Federal,Gasolina,R$/litro,1.7797064814814818,2.0686625659050959,569
2004-06,DF,Distrito Federal,Glp,R$/13kg,29.33,32.60512820512821,117
2004-06,ES,Espírito Santo,Diesel,R$/litro,1.29910841356674,1.4578519134775361,1202
2004-06,ES,Espírito Santo,Etanol,R$/litro,0.90866255091104065,1.1537458396369134,1322
2004-06,ES,Espírito Santo,Gasolina,R$/litro,1.7830424522900765,2.0754149408284022,1352
2004-06,ES,Espírito Santo,Glp,R$/13kg,25.2584138576779,29.258635235732068,806
2004-06,ES,Espírito Santo,Gnv,R$/m3,0.78865428571428553,1.1399272727272727,55
2004-06,GO,Goiás,Diesel,R$/litro,1.307893836538462,1.4645060625398847,1567
2004-06,GO,Goiás,Etanol,R$/litro,0.8096124975024972,1.1381196172248824,1672
2004-06,GO,Goiás,Gasolina,R$/litro,1.7793547844463224,2.0286768328445794,1705
2004-06,GO,Goiás,Glp,R$/13kg,24.609106250000018,29.538369565217366,1656
2004-06,MA,Maranhão,Diesel,R$/litro,1.2591921581548604,1.4045928411633133,894
2004-06,MA,Maranhão,Etanol,R$/litro,1.1478759803921572,1.580516194331983,494
2004-06,MA,Maranhão,Gasolina,R$/litro,1.7529746411483234,2.0528524590163939,915
2004-06,MA,Maranhão,Glp,R$/13kg,25.113082191780823,32.033639143730888,327
2004-06,MG,Minas Gerais,Diesel,R$/litro,1.2330437435777679,1.3975760492876459,5194
2004-06,MG,Minas Gerais,Etanol,R$/litro,0.91630506458191507,1.2392287971905178,5695
2004-06,MG,Minas Gerais,Gasolina,R$/litro,1.7530145232371785,2.0356665539397927,5914
2004-06,MG,Minas Gerais,Glp,R$/13kg,24.5871768149883,29.630061637080811,4056
2004-06,MG,Minas Gerais,Gnv,R$/m3,0.77938867346938767,1.1335514018691588,214
2004-06,MS,Mato Grosso do Sul,Diesel,R$/litro,1.3886207655502387,1.5592775510204098,735
2004-06,MS,Mato Grosso do Sul,Etanol,R$/litro,0.92361481300813,1.3239124668435005,754
2004-06,MS,Mato Grosso do Sul,Gasolina,R$/litro,1.8426279104477608,2.1663159947984414,769
2004-06,MS,Mato Grosso do Sul,Glp,R$/13kg,26.728854999999996,33.843269230769259,312
2004-06,MS,Mato Grosso do Sul,Gnv,R$/m3,0.84296,1.0985500000000001,20
2004-06,MT,Mato Grosso,Diesel,R$/litro,1.4319257339449549,1.6340944881889745,889
2004-06,MT,Mato Grosso,Etanol,R$/litro,1.007810584070798,1.37133661202186,915
2004-06,MT,Mato Grosso,Gasolina,R$/litro,1.9198080863309366,2.4050669546436283,926
2004-06,MT,Mato Grosso,Glp,R$/13kg,31.640258163265308,38.002077922077973,385
2004-06,PA,Pará,Diesel,R$/litro,1.2956073826714793,1.4959573459715638,844
2004-06,PA,Pará,Etanol,R$/litro,1.4013876014760138,1.7859739478957928,499
2004-06,PA,Pará,Gasolina,R$/litro,1.9601226966292138,2.3092077502691093,929
2004-06,PA,Pará,Glp,R$/13kg,24.7718488584475,31.110272727272729,440
2004-06,PB,Paraíba,Diesel,R$/litro,1.2264763561643834,1.3786925858951169,553
2004-06,PB,Paraíba,Etanol,R$/litro,1.0052509345794385,1.3371535714285705,560
2004-06,PB,Paraíba,Gasolina,R$/litro,1.7235318990384614,2.071691200000001,625
2004-06,PB,Paraíba,Glp,R$/13kg,28.508695652173913,34.706474820143882,278
2004-06,PB,Paraíba,Gnv,R$/m3,0.85740142857142843,1.149,34
2004-06,PE,Pernambuco,Diesel,R$/litro,1.2536751428571433,1.4006876024030568,1831
2004-06,PE,Pernambuco,Etanol,R$/litro,0.98425521871820887,1.2444298969072156,1940
2004-06,PE,Pernambuco,Gasolina,R$/litro,1.7646085613760747,2.0579735280693718,2191
2004-06,PE,Pernambuco,Glp,R$/13kg,25.203473053892196,31.471640866873088,646
2004-06,PE,Pernambuco,Gnv,R$/m3,0.84412166666666655,1.1483687943262415,141
2004-06,PI,Piauí,Diesel,R$/litro,1.2637504310344829,1.4240542168674704,498
2004-06,PI,Piauí,Etanol,R$/litro,1.1480814885496173,1.6169112554112544,462
2004-06,PI,Piauí,Gasolina,R$/litro,1.7853095798319338,2.1602696850393679,508
2004-06,PI,Piauí,Glp,R$/13kg,27.721028947368421,34.72291666666667,96
2004-06,PR,Paraná,Diesel,R$/litro,1.2697258217913208,1.4327865911236977,3177
2004-06,PR,Paraná,Etanol,R$/litro,0.76444758506224264,1.0494294052251234,3598
2004-06,PR,Paraná,Gasolina,R$/litro,1.8030438958009347,2.0462478585244539,3619
2004-06,PR,Paraná,Glp,R$/13kg,25.215404034582129,31.265944751381181,1810
2004-06,PR,Paraná,Gnv,R$/m3,0.91784571428571426,1.1943600000000005,75
2004-06,RJ,Rio de Janeiro,Diesel,R$/litro,1.2224863593974213,1.4067457757296469,3906
2004-06,RJ,Rio de Janeiro,Etanol,R$/litro,0.90673061698718072,1.160798809796288,4369
2004-06,RJ,Rio de Janeiro,Gasolina,R$/litro,1.8317989702127628,2.0599283377632291,4891
2004-06,RJ,Rio de Janeiro,Glp,R$/13kg,24.159885889570557,28.914533807829137,1405
2004-06,RJ,Rio de Janeiro,Gnv,R$/m3,0.64830167938931249,1.0673389830508468,1003
2004-06,RN,Rio Grande do Norte,Diesel,R$/litro,1.2374654279279282,1.3800980392156859,663
2004-06,RN,Rio Grande do Norte,Etanol,R$/litro,0.98654400576368839,1.2853652892561973,605
2004-06,RN,Rio Grande do Norte,Gasolina,R$/litro,1.7547074235807867,2.0532950819672133,671
2004-06,RN,Rio Grande do Norte,Glp,R$/13kg,25.772380952380953,30.489795918367342,196
2004-06,RN,Rio Grande do Norte,Gnv,R$/m3,0.73294629629629637,1.1124375000000004,80
2004-06,RO,Rondônia,Diesel,R$/litro,1.3527765454545446,1.5632373626373621,455
2004-06,RO,Rondônia,Etanol,R$/litro,1.0103574812030083,1.4919716312056728,423
2004-06,RO,Rondônia,Gasolina,R$/litro,1.8545659482758594,2.3367170212765962,470
2004-06,RO,Rondônia,Glp,R$/13kg,28.896375789473687,32.778983739837393,246
2004-06,RR,Roraima,Diesel,R$/litro,1.3803810256410256,1.6285387931034476,232
2004-06,RR,Roraima,Etanol,R$/litro,1.1566239436619712,1.5332394366197182,71
2004-06,RR,Roraima,Gasolina,R$/litro,1.6487524271844649,2.020288065843622,243
2004-06,RR,Roraima,Glp,R$/13kg,31.245060240963856,33.010894308943072,246
2004-06,RS,Rio Grande do Sul,Diesel,R$/litro,1.2929693288590616,1.5069061965080428,2921
2004-06,RS,Rio Grande do Sul,Etanol,R$/litro,1.0000427875869451,1.3360354039266162,3107
2004-06,RS,Rio Grande do Sul,Gasolina,R$/litro,1.8644287985865733,2.2159818930041064,3645
2004-06,RS,Rio Grande do Sul,Glp,R$/13kg,24.660577209944773,30.68824969400243,2451
2004-06,RS,Rio Grande do Sul,Gnv,R$/m3,0.91036388888888886,1.1890526315789471,57
2004-06,SC,Santa Catarina,Diesel,R$/litro,1.2706544856278377,1.455443612540942,2137
2004-06,SC,Santa Catarina,Etanol,R$/litro,0.936236658950617,1.3052130584192456,2328
2004-06,SC,Santa Catarina,Gasolina,R$/litro,1.7844323940149636,2.14473364485981,2354
2004-06,SC,Santa Catarina,Glp,R$/13kg,25.156813380281683,30.783860206513108,1259
2004-06,SC,Santa Catarina,Gnv,R$/m3,0.92717857142857152,1.1989,20
2004-06,SE,Sergipe,Diesel,R$/litro,1.2575236931818179,1.37751111111111,225
2004-06,SE,Sergipe,Etanol,R$/litro,1.0581194610778446,1.3273561643835623,219
2004-06,SE,Sergipe,Gasolina,R$/litro,1.7800200900900895,2.0272683823529372,272
2004-06,SE,Sergipe,Glp,R$/13kg,25.426,32.262649572649551,234
2004-06,SE,Sergipe,Gnv,R$/m3,0.80214444444444444,1.1686000000000003,20
2004-06,SP,São Paulo,Diesel,R$/litro,1.2466841777689419,1.4273334951792997,14417
2004-06,SP,São Paulo,Etanol,R$/litro,0.69923145591694147,0.89515449468958852,18266
2004-06,SP,São Paulo,Gasolina,R$/litro,1.7300938109316979,1.9672204440133665,18558
2004-06,SP,São Paulo,Glp,R$/13kg,24.054254140893523,28.954553209947871,6916
2004-06,SP,São Paulo,Gnv,R$/m3,0.61117048309178779,1.0545661375661379,756
2004-06,TO,Tocantins,Diesel,R$/litro,1.2902454368932035,1.5005068870523424,363
2004-06,TO,Tocantins,Etanol,R$/litro,0.7016621999999999,1.266482035928145,334
2004-06,TO,Tocantins,Gasolina,R$/litro,1.7681592691029897,2.1233770949720676,358
2004-06,TO,Tocantins,Glp,R$/13kg,26.531104216867465,33.057993630573243,314
2004-07,AC,Acre,Diesel,R$/litro,1.4842796296296297,1.8093150684931505,146
2004-07,AC,Acre,Etanol,R$/litro,1.111037878787879,1.7316969696969693,99
2004-07,AC,Acre,Gasolina,R$/litro,1.921147222222223,2.4524,150
2004-07,AC,Acre,Glp,R$/13kg,32.81394736842104,36.296321839080456,87
2004-07,AL,Alagoas,Diesel,R$/litro,1.3046032474226803,1.4623568464730297,241
2004-07,AL,Alagoas,Etanol,R$/litro,1.0952817553191494,1.2816184738955829,249
2004-07,AL,Alagoas,Gasolina,R$/litro,1.8432895522388055,2.227447580645161,248
2004-07,AL,Alagoas,Glp,R$/13kg,24.5164,30.607865168539323,89
2004-07,AL,Alagoas,Gnv,R$/m3,0.7888,1.084,6
2004-07,AM,Amazonas,Diesel,R$/litro,1.3781288659793816,1.5802076271186436,236
2004-07,AM,Amazonas,Etanol,R$/litro,1.1022740425531912,1.4090892857142856,112
2004-07,AM,Amazonas,Gasolina,R$/litro,1.796429074074074,2.1600037313432829,268
2004-07,AM,Amazonas,Glp,R$/13kg,27.225352941176471,28.965604395604419,455
2004-07,AP,Amapá,Diesel,R$/litro,1.3824857142857143,1.5887769784172661,139
2004-07,AP,Amapá,Etanol,R$/litro,1.5243827586206897,1.9483720930232555,43
2004-07,AP,Amapá,Gasolina,R$/litro,1.98278380952381,2.27954347826087,138
2004-07,AP,Amapá,Glp,R$/13kg,28.30002142857143,34.634615384615394,52
2004-07,BA,Bahia,Diesel,R$/litro,1.2781283163265293,1.4479352997145565,1051
2004-07,BA,Bahia,Etanol,R$/litro,1.0548893206951018,1.4568699902248268,1023
2004-07,BA,Bahia,Gasolina,R$/litro,1.8571432908704892,2.2004506688963184,1196
2004-07,BA,Bahia,Glp,R$/13kg,24.896483108108079,31.395228426395953,985
2004-07,BA,Bahia,Gnv,R$/m3,0.72714255319148935,1.099,53
2004-07,CE,Ceará,Diesel,R$/litro,1.456801887201735,1.6383829201101918,726
2004-07,CE,Ceará,Etanol,R$/litro,1.1676418082191788,1.4321832061068698,655
2004-07,CE,Ceará,Gasolina,R$/litro,1.9149792175572529,2.2161536491677341,781
2004-07,CE,Ceará,Glp,R$/13kg,26.378787878787879,31.28606557377049,488
2004-07,CE,Ceará,Gnv,R$/m3,0.85581311475409827,1.1831093749999997,64
2004-07,DF,Distrito Federal,Diesel,R$/litro,1.342016600790513,1.5245295698924728,372
2004-07,DF,Distrito Federal,Etanol,R$/litro,0.93165544802867351,1.3068267326732679,404
2004-07,DF,Distrito Federal,Gasolina,R$/litro,1.8254060424028278,1.9992499999999993,404
2004-07,DF,Distrito Federal,Glp,R$/13kg,29.33,32.603883495145638,103
2004-07,ES,Espírito Santo,Diesel,R$/litro,1.3489733835845898,1.5070723514211886,774
2004-07,ES,Espírito Santo,Etanol,R$/litro,0.94934377990430618,1.160316219369893,857
2004-07,ES,Espírito Santo,Gasolina,R$/litro,1.824645297532657,2.1098662857142858,875
2004-07,ES,Espírito Santo,Glp,R$/13kg,25.126481115879834,29.273891752577335,776
2004-07,ES,Espírito Santo,Gnv,R$/m3,0.7935416666666667,1.1395714285714285,35
2004-07,GO,Goiás,Diesel,R$/litro,1.3650090097402598,1.5028269040553903,1011
2004-07,GO,Goiás,Etanol,R$/litro,0.81066446031746009,1.1336936522539105,1087
2004-07,GO,Goiás,Gasolina,R$/litro,1.8093729115646273,2.0267965485921846,1101
2004-07,GO,Goiás,Glp,R$/13kg,24.456609712230225,29.373908969210163,1494
2004-07,MA,Maranhão,Diesel,R$/litro,1.3125361173184351,1.4571471774193545,496
2004-07,MA,Maranhão,Etanol,R$/litro,1.1913546212121211,1.5954659090909082,264
2004-07,MA,Maranhão,Gasolina,R$/litro,1.8018256992084425,2.0968656126482226,506
2004-07,MA,Maranhão,Glp,R$/13kg,24.904538842975196,32.250871080139362,287
2004-07,MG,Minas Gerais,Diesel,R$/litro,1.2834645358814332,1.4458805922111373,3107
2004-07,MG,Minas Gerais,Etanol,R$/litro,0.93792444188722579,1.2506610169491523,3363
2004-07,MG,Minas Gerais,Gasolina,R$/litro,1.7961717331081077,2.0906808266360524,3484
2004-07,MG,Minas Gerais,Glp,R$/13kg,24.665327627416502,29.662308331026857,3613
2004-07,MG,Minas Gerais,Gnv,R$/m3,0.76066034482758638,1.1226759259259267,108
2004-07,MS,Mato Grosso do Sul,Diesel,R$/litro,1.4555773724489789,1.6183900862068956,464
2004-07,MS,Mato Grosso do Sul,Etanol,R$/litro,0.95769211055276382,1.4074318181818182,484
2004-07,MS,Mato Grosso do Sul,Gasolina,R$/litro,1.9038356844547557,2.2751379310344815,493
2004-07,MS,Mato Grosso do Sul,Glp,R$/13kg,26.64471428571429,33.660288808664284,277
2004-07,MS,Mato Grosso do Sul,Gnv,R$/m3,0.83453749999999993,1.129,12
2004-07,MT,Mato Grosso,Diesel,R$/litro,1.4945483943661979,1.7109564315352699,482
2004-07,MT,Mato Grosso,Etanol,R$/litro,1.0362141721854312,1.4115030181086512,497
2004-07,MT,Mato Grosso,Gasolina,R$/litro,1.9755172459893042,2.496815999999999,500
2004-07,MT,Mato Grosso,Glp,R$/13kg,31.681985526315795,38.34415954415956,351
2004-07,PA,Pará,Diesel,R$/litro,1.3416252583586612,1.5342732673267325,505
2004-07,PA,Pará,Etanol,R$/litro,1.4523024827586206,1.8170312499999994,288
2004-07,PA,Pará,Gasolina,R$/litro,1.9880455955678678,2.3401449275362367,552
