ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,data_coleta,produto,unidade_medida,preco_compra,preco_venda
2019,RO,Rondônia,1100205,Porto Velho,2019-01-10,Etanol,R$/litro,,"3,399"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-30,Diesel,R$/litro,,"3,799"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-02,Diesel S10,R$/litro,"3,53","3,95"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-16,Diesel,R$/litro,,"3,799"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-30,Glp,R$/13kg,"67,12",72
2019,RO,Rondônia,1100205,Porto Velho,2019-06-25,Glp,R$/13kg,"67,12",72
2019,RO,Rondônia,1100205,Porto Velho,2019-10-02,Glp,R$/13kg,"67,12",73
2019,RO,Rondônia,1100205,Porto Velho,2019-07-24,Glp,R$/13kg,"67,12",75
2019,RO,Rondônia,1100205,Porto Velho,2019-01-10,Diesel,R$/litro,,"3,52"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-08,Gasolina,R$/litro,,"4,29"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-19,Diesel,R$/litro,"3,42","3,999"
2019,RO,Rondônia,1100205,Porto Velho,2019-08-21,Gasolina,R$/litro,"3,88","4,59"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-31,Diesel,R$/litro,"3,17","3,94"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-31,Gasolina,R$/litro,"3,86","4,59"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-19,Etanol,R$/litro,,"3,699"
2019,RO,Rondônia,1100205,Porto Velho,2019-08-05,Gasolina,R$/litro,"3,85","4,189"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-10,Diesel S10,R$/litro,"3,3","3,599"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-16,Gasolina,R$/litro,"3,65","4,099"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-19,Gasolina,R$/litro,"3,83","4,279"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-02,Gasolina,R$/litro,"3,95","4,479"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-21,Diesel,R$/litro,"3,34","3,649"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-16,Glp,R$/13kg,,75
2019,RO,Rondônia,1100205,Porto Velho,2019-07-08,Gasolina,R$/litro,,"4,59"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-10,Etanol,R$/litro,,"3,599"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-08,Diesel S10,R$/litro,,"3,799"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-30,Etanol,R$/litro,,"3,399"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-16,Diesel,R$/litro,,"3,69"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-04,Gasolina,R$/litro,,"4,39"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-04,Etanol,R$/litro,,"3,49"
2019,RO,Rondônia,1100205,Porto Velho,2019-08-05,Etanol,R$/litro,,"3,59"
2019,RO,Rondônia,1100205,Porto Velho,2019-02-06,Gasolina,R$/litro,,"3,999"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-23,Diesel,R$/litro,,"3,69"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-23,Etanol,R$/litro,,"3,59"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-16,Diesel S10,R$/litro,,"4,149"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-21,Diesel,R$/litro,"3,405","4,099"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-30,Diesel,R$/litro,"3,4","4,099"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-23,Gasolina,R$/litro,"3,9999","4,599"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-14,Glp,R$/13kg,"61,82",72
2019,RO,Rondônia,1100205,Porto Velho,2019-08-28,Glp,R$/13kg,,74
2019,RO,Rondônia,1100205,Porto Velho,2019-08-27,Gasolina,R$/litro,,"4,29"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-03,Gasolina,R$/litro,,"4,74"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-03,Diesel,R$/litro,,"4,22"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-13,Gasolina,R$/litro,,"4,299"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-23,Gasolina,R$/litro,,"4,229"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-23,Glp,R$/13kg,"68,88",79
2019,RO,Rondônia,1100205,Porto Velho,2019-12-30,Diesel,R$/litro,"3,5154","4,14"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-04,Diesel S10,R$/litro,,"3,699"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-30,Diesel,R$/litro,,"4,04"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-09,Gasolina,R$/litro,"3,9763","4,69"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-10,Glp,R$/13kg,"67,45",78
2019,RO,Rondônia,1100205,Porto Velho,2019-10-21,Diesel,R$/litro,,"3,79"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-26,Diesel,R$/litro,"3,4136","4,04"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-16,Gasolina,R$/litro,"4,0927","4,19"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-30,Diesel S10,R$/litro,,"3,95"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-21,Diesel,R$/litro,"3,6604","3,85"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-10,Etanol,R$/litro,,"3,7"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-12,Diesel S10,R$/litro,,"3,95"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-16,Diesel S10,R$/litro,"3,6045","3,95"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-03,Etanol,R$/litro,"2,8777","3,6"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-10,Diesel,R$/litro,,"3,59"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-16,Etanol,R$/litro,,"3,7"
2019,RO,Rondônia,1100205,Porto Velho,2019-08-13,Etanol,R$/litro,,"3,79"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-02,Diesel,R$/litro,,"3,8"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-16,Gasolina,R$/litro,,"4,46"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-23,Gasolina,R$/litro,"3,97","4,24"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-16,Gasolina,R$/litro,"3,9826","4,24"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-13,Etanol,R$/litro,,"3,759"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-04,Etanol,R$/litro,,"3,759"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-30,Etanol,R$/litro,"3,0818","3,8"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-30,Gasolina,R$/litro,"3,9805","4,29"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-30,Glp,R$/13kg,,77
2019,RO,Rondônia,1100205,Porto Velho,2019-12-26,Glp,R$/13kg,,78
2019,RO,Rondônia,1100205,Porto Velho,2019-10-17,Gasolina,R$/litro,,"4,429"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-11,Gasolina,R$/litro,,"4,299"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-30,Diesel,R$/litro,,"3,62"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-08,Gasolina,R$/litro,,"4,36"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-19,Diesel,R$/litro,,"3,81"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-21,Diesel,R$/litro,,"3,62"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-03,Diesel,R$/litro,"3,2872","3,71"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-08,Diesel S10,R$/litro,,"4,22"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-10,Gasolina,R$/litro,"3,9791","4,199"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-23,Gasolina,R$/litro,,"4,189"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-17,Diesel,R$/litro,"3,4818",4
2019,RO,Rondônia,1100205,Porto Velho,2019-12-10,Diesel S10,R$/litro,"3,4651","4,13"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-26,Diesel,R$/litro,"3,4259",4
2019,RO,Rondônia,1100205,Porto Velho,2019-08-28,Diesel,R$/litro,"3,2774","3,97"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-10,Diesel S10,R$/litro,,"4,1"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-24,Diesel,R$/litro,,4
2019,RO,Rondônia,1100205,Porto Velho,2019-08-28,Gasolina,R$/litro,,"4,299"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-10,Glp,R$/13kg,"65,951",70
2019,RO,Rondônia,1100205,Porto Velho,2019-04-30,Glp,R$/13kg,,70
2019,RO,Rondônia,1100205,Porto Velho,2019-04-25,Glp,R$/13kg,,70
